park_name,park_type,address,latitude,longitude,area
햇  님,어린이공원,서울특별시 중랑구 신내동 474-33,37.6045318200,127.0978631000,593
안  골,어린이공원,서울특별시 중랑구 신내동 656-1,37.6132819100,127.0941169000,184
한아름,어린이공원,서울특별시 중랑구 신내동 660-1,37.6084271200,127.0940364000,2005.7
꽃피울,어린이공원,서울특별시 중랑구 상봉동 484-1,37.6034717200,127.0897486000,1500.1
신  현,어린이공원,서울특별시 중랑구 망우동 583-2,37.6021553900,127.1038444000,1492.3
망우동,어린이공원,서울특별시 중랑구 면목동 127-33,37.5895639100,127.0859226000,2908.8
면  목,어린이공원,서울특별시 중랑구 면목동 127-33,37.5895000000,127.0859000000,993
양  지,어린이공원,서울특별시 중랑구 면목동 98-20,37.5902049100,127.0888870000,979.8
겸  재,어린이공원,서울특별시 중랑구 면목동 70-3,37.5879400000,127.0932000000,975.9
오거리,어린이공원,서울특별시 중랑구 면목동 142-15,37.5885713200,127.0809543000,1357
열  매,어린이공원,서울특별시 중랑구 면목동 153-6,37.5856476300,127.0818678000,1192.7
사  랑,어린이공원,서울특별시 중랑구 면목동 110-1,37.5854894700,127.0912564000,1009.9
남  촌,어린이공원,서울특별시 중랑구 면목동 110-1,37.5854894700,127.0912564000,1010.6
햇  살,어린이공원,서울특별시 중랑구 면목동 137-14,37.5899334000,127.0832000000,867.4
까  치,어린이공원,서울특별시 중랑구 면목동 570,37.5835000000,127.0869690000,3231.7
서오능,근린공원,서울특별시 은평구 진관동 산63-4,37.6384025764,126.9138098934,58509.50
봉산,근린공원,서울특별시 은평구 구산동 산136-5,37.5851950000,126.8919410000,173394.20
목동누리,어린이공원,서울특별시 양천구 목3동 965-1,37.546104,126.865222,2190
나말,어린이공원,서울특별시 양천구 목4동 724-1,37.538689,126.864464,1002.2
정목,어린이공원,서울특별시 양천구 목4동 767-1,37.536923,126.868305,987.3
모세미,어린이공원,서울특별시 양천구 목4동 772-1,37.535262,126.868644,988.9
마장,어린이공원,서울특별시 양천구 목4동 791-22,37.533508,126.864686,785.4
파리,문화공원,서울특별시 양천구 목5동 906,37.534645,126.877186,29619.3
목마,근린공원,서울특별시 양천구 목5동 910,37.538161,126.885426,12816.8
햇님,어린이공원,서울특별시 양천구 목5동 901-2,37.539933,126.879386,2299.5
별님,어린이공원,서울특별시 양천구 목5동 902-2,37.537814,126.875231,4211.4
영도,어린이공원,서울특별시 양천구 목5동 903-2,37.535067,126.872941,2985.4
진달래,어린이공원,서울특별시 양천구 목5동 904-1,37.531972,126.870154,6517
달님,어린이공원,서울특별시 양천구 목5동 911-5,37.535171,126.885482,3659.2
장미,어린이공원,서울특별시 양천구 목5동 912-1,37.534427,126.882744,3963.8
은하수,어린이공원,서울특별시 양천구 목5동 913-1,37.533387,126.878583,3815.8
신대,어린이공원,서울특별시 양천구 신월1동 100-1,37.534828,126.832752,1003.1
돌다리,어린이공원,서울특별시 양천구 신월1동 119,37.531941,126.835812,925.1
반곡,어린이공원,서울특별시 양천구 신월1동 230-1,37.529181,126.835481,946.7
곰달래,어린이공원,서울특별시 양천구 신월1동 234-11외 4,37.528711,126.837905,945.1
신월,어린이공원,서울특별시 양천구 신월1동 240,37.527015,126.838167,1148.2
신곡,어린이공원,서울특별시 양천구 신월2동 459,37.526252,126.845112,990.4
꽃동산,어린이공원,서울특별시 양천구 신월2동 471,37.526443,126.848436,1002.9
신장,어린이공원,서울특별시 양천구 신월2동 486,37.524231,126.842737,983.8
신월2동소공원,소공원,서울특별시 양천구 신월2동 1063-3,37.517502,126.848298,3001
남부,어린이공원,서울특별시 양천구 신월3동 156,37.534821,126.826044,995.9
경인,어린이공원,서울특별시 양천구 신월3동 196,37.532106,126.828788,1161.6
태양,어린이공원,서울특별시 양천구 신월4동 422-1,37.524353,126.838614,998.1
남도,어린이공원,서울특별시 양천구 신월4동 426-4,37.524405,126.840798,1009.9
문화,어린이공원,서울특별시 양천구 신월4동 515,37.521202,126.842733,992.1
용마산근린공원,근린공원,서울특별시 중랑구 망우동 산69-1,37.5968915200,127.1026620000,588871.2
봉화산근린공원,근린공원,서울특별시 중랑구 묵동 산 46-19,37.6089926700,127.0868214000,556451.3
신내공원,근린공원,서울특별시 중랑구 신내동 652,37.6137490000,127.0892090000,18698.7
신내어울공원,근린공원,서울특별시 중랑구 신내동 315-5,37.6139852300,127.0986292000,12915.6
능산공원,근린공원,서울특별시 중랑구 신내동 317-2,37.6116350000,127.0973915000,12350.6
이촌공원,소공원,서울특별시 용산구 이촌동 301-60,37.518766,126.979792,1736
새푸리공원,소공원,서울특별시 용산구 이촌동 399,37.5215843,126.967831,231
도원어린이공원,어린이공원,서울특별시 용산구 도원동 21,37.537154,126.9546234,1500
강변공원,소공원,서울특별시 용산구 이촌동 408,37.521338,126.975039,1766
솔밭어린이공원,어린이공원,서울특별시 용산구 한강로1가 30-3,37.537229,126.973668,2090
신창동어린이공원,어린이공원,서울특별시 용산구 신창동 100,37.5366983,126.954145,257
서빙고공원,근린공원,서울특별시 용산구 용산동5가 24-2,37.524782,126.9712832,11879
기와터공원,근린공원,서울특별시 용산구 한강로3가 63-388,37.52581297,126.969661,2225
문배어린이공원,어린이공원,서울특별시 용산구 문배동 24-1,37.536628,126.9698073,842
서계가로어린이공원,어린이공원,서울특별시 용산구 서계동 276-7,37.551285,126.964252,183
후암어린이공원,어린이공원,서울특별시 용산구 후암동 406-80,37.54722997,126.9836734,182
비상공원,소공원,서울특별시 용산구 이촌동 417,37.522342,126.971394,889
청탑공원,소공원,서울특별시 용산구 이촌동 425,37.517808,126.977273,546
사촌공원,소공원,서울특별시 용산구 이촌동 429,37.520666,126.9709256,1500
강변복지공원,소공원,서울특별시 용산구 이촌동 421,37.521114,126.9658983,377
이촌한우리공원,소공원,서울특별시 용산구 이촌동 437,37.5172264,126.981103,4325
아름드리,근린공원,서울특별시 성북구 하월곡동 225-2,37.60992341,127.037977,3782
꿈나무공원,소공원,서울특별시 용산구 이촌동 301-86,37.520795,126.971721,1412
새싹어린이공원,어린이공원,서울특별시 용산구 이촌동 206-1,37.526961,126.954522,480
삼각지어린이공원,어린이공원,서울특별시 용산구 용산동3가 1-96,37.534406,126.9754551,803
응봉공원,근린공원,서울특별시 용산구 한남동 산8-1,37.544987,127.0047763,187834
동빙고공원,근린공원,서울특별시 용산구 용산동6가 69-163,37.517396,126.983984,55740
두텁바위어린이공원,어린이공원,서울특별시 용산구 동자동 50,37.552054,126.972944,2623
효창어린이공원,어린이공원,서울특별시 용산구 효창동 5-712,37.54303936,126.9590411,525
새꿈어린이공원,어린이공원,서울특별시 용산구 동자동 8,37.552563,126.974476,1828
돌모루어린이공원,어린이공원,서울특별시 용산구 청파동3가 118-102,37.542772,126.9685904,3447
신계공원,역사공원,서울특별시 용산구 신계동 55,37.535079,126.966284,15000
소월길어린이공원,어린이공원,서울특별시 용산구 이태원동 463,37.543563,126.989243,1630
까망돌,어린이공원,서울특별시 동작구 흑석동 335-10,37.506578,126.964102,1904.5
해밀,어린이공원,서울특별시 동작구 사당동 1157-1,37.48852684,126.9744312,2392
영도,소공원,서울특별시 동작구 상도동 535-6,37.50338581,126.9411913,1737
나비,소공원,서울특별시 동작구 상도동 535-3,37.50334639,126.943593,564.1
꽃담길,소공원,서울특별시 동작구 상도동 25-8,37.505644,126.942102,206
흑석,소공원,서울특별시 동작구 흑석동 186-135,37.50916104,126.957863,442
칸나,소공원,서울특별시 동작구 신대방동 698,37.48562691,126.9043083,241
꿈나래,어린이공원,서울특별시 동작구 상도동 36-1,37.5052677,126.9481801,1720.2
새빛,소공원,서울특별시 동작구 사당동 164-1,37.48733571,126.9744112,1680
까막골,소공원,서울특별시 동작구 흑석동 231-31,37.5045058,126.9605347,1420.1
비둘기,어린이공원,서울특별시 동작구 상도1동 558,37.505903,126.9518335,2114.7
효창공원,근린공원,서울특별시 용산구 효창동 255,37.544278,126.959255,171277
새나라어린이공원,어린이공원,서울특별시 용산구 후암동 190-1,37.548319,126.9763669,2340
늘푸른어린이공원,어린이공원,서울특별시 용산구 원효로3가 1-139,37.53479369,126.956553,2300
청파문화공원,문화공원,서울특별시 용산구 서계동 226-3,37.553546,126.9682992,4296.4
동자어린이공원,어린이공원,서울특별시 용산구 동자동 24-11,37.55008633,126.973945,712
이태원어린이공원,어린이공원,서울특별시 용산구 이태원동 286-1,37.538407,126.989041,2858
곰돌이,어린이공원,서울특별시 강서구 가양동 1482-1,37.562311,126.857433,1612.3
비둘기,어린이공원,서울특별시 강서구 가양동 1489-1,37.559504,126.862944,1622.8
종달새,어린이공원,서울특별시 강서구 화곡동819-5,37.535302,126.858021,991.4
화곡2주구1,어린이공원,서울특별시 강서구 화곡동1159-2,37.550201,126.838658,2438.3
화곡2주구2,어린이공원,서울특별시 강서구 화곡동1159-3,37.548723,126.838700,2438.2
범바위,어린이공원,서울특별시 강서구 화곡동1061-36,37.543234,126.841377,973.6
개나리,어린이공원,서울특별시 강서구 화곡동75-3,37.548372,126.844024,285
화곡3주구1,어린이공원,서울특별시 강서구 화곡동1165-2,37.546140,126.836964,4504.2
화곡3주구2,어린이공원,서울특별시 강서구 화곡동1165-6,37.545177,126.840547,3466.8
역말,어린이공원,서울특별시 강서구 화곡동978-18,37.549726,126.848944,982.1
새말,어린이공원,서울특별시 강서구 화곡동994-5,37.552035,126.846474,969.6
연지,어린이공원,서울특별시 강서구 화곡동1109,37.554707,126.853537,629.1
백연,어린이공원,서울특별시 강서구 화곡동980-2,37.550667,126.851903,1107.4
솔뫼,어린이공원,서울특별시 강서구 화곡동379-32,37.538112,126.838674,1981.5
월정,어린이공원,서울특별시 강서구 화곡동372-26,37.535153,126.836008,1181.5
초롱,어린이공원,서울특별시 강서구 화곡동1088-16,37.538100,126.836229,946
은행,어린이공원,서울특별시 강서구 화곡동369-11,37.535821,126.840511,1123.6
까치산,어린이공원,서울특별시 강서구 화곡동354-14,37.533488,126.841904,1163.6
배다리,어린이공원,서울특별시 강서구 화곡동341-24,37.532144,126.848303,1630.1
안골,어린이공원,서울특별시 강서구 화곡동155-1,37.535964,126.850746,2381.8
대무,어린이공원,서울특별시 강서구 화곡동409-84,37.538002,126.847506,946
모태,어린이공원,서울특별시 강서구 화곡동892-17,37.529543,126.849512,1003.4
더부리,어린이공원,서울특별시 강서구 화곡동339-19,37.534902,126.846751,1263.7
나들이,어린이공원,서울특별시 강서구 가양동 1459-1,37.571854,126.844243,1500
아름,어린이공원,서울특별시 강서구 가양동 1465,37.568594,126.848864,1956
꽃동네,어린이공원,서울특별시 강서구 가양동 1461-1,37.570095,126.847132,1510
가양,어린이공원,서울특별시 강서구 가양동 1462-2,37.569758,126.844804,1500
엄지,어린이공원,서울특별시 강서구 가양동 1474-1,37.565810,126.854721,1511.6
무지개,어린이공원,서울특별시 강서구 가양동 1478-1,37.565086,126.851657,1500
풀피리,어린이공원,서울특별시 강서구 가양동 1481-1,37.563578,126.8545998997,1562
가온,어린이공원,서울특별시 서초구 신원동 399,37.459986865,127.069996237,1554.4
으뜸,어린이공원,서울특별시 서초구 서초동 1336,37.4905096972,127.0283022980,1749
소라,어린이공원,서울특별시 서초구 방배동 997-1,37.4784784594,127.0029766825,1782.4
원지,어린이공원,서울특별시 서초구 원지동 368-1,37.4444644290,127.0556581941,1938
서초무지개,어린이공원,서울특별시 서초구 서초동 1355,37.4856046634,127.0280788344,4395.4
꽃마을1,소공원,서울특별시 서초구 서초동 1500-6,37.4904879964,127.0071045811,2440.6
꽃마을2,소공원,서울특별시 서초구 서초동 1499-17,37.4909416848,127.0056374106,380.7
잠원,소공원,서울특별시 서초구 잠원동 158-1,37.5157961895,127.0118739448,1500
잠원성심,소공원,서울특별시 서초구 잠원동 161-1,37.509891509,127.009919268,2000
오솔길,소공원,서울특별시 서초구 반포동 30-28,37.5033516424,127.0147080157,2802.8
달님,소공원,서울특별시 서초구 방배동 424-30,37.4835879705,126.9864630764,259.5
큰마을,소공원,서울특별시 서초구 우면동 669,37.4669491284,127.0212330991,1964.4
솔말,소공원,서울특별시 서초구 우면동 793,37.4597298283,127.0259861059,2720
느티나무,소공원,서울특별시 서초구 염곡동 56-3,37.4639707136,127.0545626050,396
언남,소공원,서울특별시 서초구 염곡동 53-3,37.4638716294,127.0547305247,306
햇살,소공원,서울특별시 서초구 내곡동 184-1,37.4549491368,127.0649235346,1094.5
산새,소공원,서울특별시 서초구 신원동 215,37.44001929,127.050002186,1166.1
벌말,소공원,서울특별시 서초구 신원동 266,37.4485517909,127.0560649758,1032.5
서릿개,소공원,서울특별시 서초구 잠원동 64-8,37.509964006,126.999954758,3912
누에,소공원,서울특별시 서초구 잠원동 160-3,37.5091712490,127.0084300173,1720
새봄,소공원,서울특별시 서초구 방배동 3278-1,37.4792377881,127.0023586281,1471.8
잠원흥동,소공원,서울특별시 서초구 잠원동 74-2,37.5064603387,127.0021941277,2000
방배경남,소공원,서울특별시 서초구 방배동 1028-1,37.4765915178,126.9997144535,1662.25
우면산트러스트,소공원,서울특별시 서초구 서초동 431-5,37.4823297933,127.0205158608,4679
우면,수변공원,서울특별시 서초구 우면동 749,37.4561305714,127.0109898244,21609.1
신원천,수변공원,서울특별시 서초구 내곡동 139,37.4546898457,127.0625465846,11854
청계산,수변공원,서울특별시 서초구 신원동 482-2,37.4543563624,127.0523937572,98587
서초종합,체육공원,서울특별시 서초구 원지동 28번지,37.449959027,127.040023994,20923
태양,어린이공원,서울특별시 동작구 상도동 527-1외 2,37.506795,126.944663,1514.5
서달,소공원,서울특별시 동작구 흑석동 339-4,37.50115916,126.9599134,254.8
희망,어린이공원,서울특별시 동작구 동작동 333-3,37.49388882,126.9801298,2654.3
남성,소공원,서울특별시 동작구 사당동 1131-17(영아),37.48499215,126.9721592,924.1
충효,소공원,서울특별시 동작구 본동 494-9,37.51401526,126.950109,1081.8
꿈나무,어린이공원,서울특별시 동작구 상도동 521-1,37.50329035,126.9427329,1500
빙수골,소공원,서울특별시 동작구 상도동 296-6,37.49668291,126.932279,822
국화원,소공원,서울특별시 동작구 상도동 529-1 상도두산위브아파트,37.50479617,126.942298,757
흐리목,소공원,서울특별시 동작구 상도동 531-2,37.49448602,126.9530398,1869.7
비계,소공원,서울특별시 동작구 흑석동 335-7,37.505468,126.966378,298.4
아랫샘,어린이공원,서울특별시 서초구 내곡동 1-2173,37.4607101716,127.0720756314,1059
윗샘,어린이공원,서울특별시 서초구 내곡동 1-2128,37.4584885872,127.0716789158,1084
능안,어린이공원,서울특별시 서초구 내곡동 168-10,37.4545086001,127.0657519065,1156
아람,어린이공원,서울특별시 서초구 내곡동 산48-1,37.450022664,127.059982359,1533.5
새쟁이,어린이공원,서울특별시 서초구 신원동 9-2,37.4355854980,127.0686480407,1586
염곡,어린이공원,서울특별시 서초구 염곡동 143-9,37.4631545950,127.0543869119,1318
안골,어린이공원,서울특별시 서초구 내곡동 192-1,37.4561949295,127.0631859522,1192
홍씨마을,어린이공원,서울특별시 서초구 내곡동 156-8,37.4531671962,127.0656581599,1461
래미안라클래시소공원,소공원,서울특별시 강남구 삼섬동  19-4,37.51863809,127.0497099,1320
원촌,근린공원,서울특별시 서초구 반포동 20-46,37.5059173390,127.0102448719,9941.7
반포,근린공원,서울특별시 서초구 반포동 114-3,37.4988531475,126.9905156577,26092.2
신반포,근린공원,서울특별시 서초구 반포동 18-5,37.5016446319,126.9989770329,13606.8
서래골,근린공원,서울특별시 서초구 반포동 63-2,37.5016296259,127.0030008295,4690.8
도구머리,근린공원,서울특별시 서초구 방배동 산75-1,37.4795576296,126.9881614490,69578.4
방배동,근린공원,서울특별시 서초구 방배동 산102-20,37.4746307811,126.9850908579,7003
방아다리1,근린공원,서울특별시 서초구 양재동 62,37.4783358875,127.0355876232,2870.8
방아다리2,근린공원,서울특별시 서초구 양재동 72,37.4780473586,127.0352142764,2934.3
바우뫼,근린공원,서울특별시 서초구 양재동 105,37.4745667063,127.0344602553,16386.1
태봉,근린공원,서울특별시 서초구 우면동 694,37.4638204392,127.0227554596,26555.7
청계숲,어린이공원,서울특별시 서초구 신원동 251,37.670115924,126.870081392,1470
장미,어린이공원,서울특별시 관악구 봉천동 148-103,37.47914524,126.9624068,423
한라,어린이공원,서울특별시 관악구 신림동 750-39,37.475633,126.914788,479
서광,어린이공원,서울특별시 관악구 신림동 98-402,37.47521256,126.9427449,459
도덕,문화공원,서울특별시 관악구 신림동 241-13,37.469331,126.938168,394
남강,어린이공원,서울특별시 관악구 신림동 1678-12,37.47350474,126.924653,10350
목화,어린이공원,서울특별시 관악구 신림동 1716-1,37.46791528,126.942282,347
대협,어린이공원,서울특별시 관악구 신림동 746-32,37.47482451,126.913364,391
인헌,어린이공원,서울특별시 관악구 봉천동 196-240,37.475334,126.962545,379
충효,어린이공원,서울특별시 관악구 봉천동 1526-1,37.48101912,126.941048,3188
해바라기,어린이공원,서울특별시 관악구 신림동 321-5,37.461967,126.930214,416
영락,어린이공원,서울특별시 관악구 봉천동 1555-16,37.47682732,126.943804,206
오성,어린이공원,서울특별시 관악구 신림동 655-104,37.467908,126.920805,225
미림,어린이공원,서울특별시 관악구 신림동 254-256,37.466517,126.935286,185
미성,소공원,서울특별시 관악구 신림동 762-2,37.477136,126.9137588,159
약수,어린이공원,서울특별시 관악구 신림동 1685,37.473131,126.912442,533
삼육,소공원,서울특별시 관악구 봉천동 661-118,37.487922,126.934307,119
양산,어린이공원,서울특별시 관악구 신림동 395-35,37.473626,126.932549,297
합실,어린이공원,서울특별시 관악구 신림동 1704-4,37.46514148,126.927068,1297
행운동,소공원,서울특별시 관악구 봉천동 28-82,37.483375,126.959752,401
봉천,어린이공원,서울특별시 관악구 봉천동 1707-2,37.46931172,126.9643575,652
까치산,소공원,서울특별시 관악구 봉천동 1728-2,37.48311896,126.960301,964
남태령제2,소공원,서울특별시 관악구 남현동 612-52,37.471931,126.982172,1310
남현,소공원,서울특별시 관악구 남현동 1063-1,37.4756777776,126.9792770789,1607
세원,어린이공원,서울특별시 서초구 신원동 500-5,37.4559439824,127.0499505788,1369
본마을,어린이공원,서울특별시 서초구 신원동 445,37.4545418823,127.0531676780,1234
분토골어린이공원,어린이공원,서울특별시 은평구 증산 163-34,37.6214820000,126.9157070000,996.00
서갈현어린이공원,어린이공원,서울특별시 은평구 갈현 434-38,37.5832680000,126.9161270000,1532.20
새장골어린이공원,어린이공원,서울특별시 은평구 불광 444-1,37.6110110000,126.9080750000,992.00
시내어린이공원,어린이공원,서울특별시 은평구 불광 444-15,37.6071880000,126.9077770000,659.00
관동어린이공원,어린이공원,서울특별시 은평구 불광 270-11,37.6239920000,126.9165080000,331.00
가람어린이공원,어린이공원,서울특별시 은평구 불광 448-51,37.5867110000,126.9116990000,249.00
신흥어린이공원,어린이공원,서울특별시 은평구 신사 31-2,37.6063100000,126.9342000000,937.90
아까시아어린이공원,어린이공원,서울특별시 은평구 신사 200-27,37.5913120000,126.9289710000,982.00
개나리어린이공원,어린이공원,서울특별시 은평구 신사 237-177,37.5907210000,126.9058130000,2896.00
응암4동어린이공원,어린이공원,서울특별시 은평구 응암 742-9,37.6054830000,126.9309220000,1526.00
불광어린이공원,어린이공원,서울특별시 은평구 불광 236-5,37.6031570000,126.9292880000,496.00
응암9어린이공원,어린이공원,서울특별시 은평구 응암동 761-9,37.6034590000,126.9322370000,2244.30
응암어린이공원,어린이공원,서울특별시 은평구 응암 85-41,37.6153230000,126.9197450000,992.10
신록어린이공원,어린이공원,서울특별시 은평구 녹번 20-6,37.6146890000,126.9156850000,469.00
참다래어린이공원,어린이공원,서울특별시 은평구 응암 120-22,37.6172650000,126.9132950000,954.40
포수동어린이공원,어린이공원,서울특별시 은평구 응암 115-25,37.6251350000,126.9185350000,987.80
시루메어린이공원,어린이공원,서울특별시 은평구 증산 185-1,37.6039730000,126.9237280000,999.60
연서어린이공원,어린이공원,서울특별시 은평구 역촌 32-36,37.6051140000,126.9381260000,956.00
역마을어린이공원,어린이공원,서울특별시 은평구 역촌 39-2,37.6016790000,126.9235170000,949.10
역말어린이공원,어린이공원,서울특별시 은평구 역촌 47-1,37.5980430000,126.9194460000,966.30
인조유기비어린이공원,어린이공원,서울특별시 은평구 역촌 8-11,37.5953670000,126.9173740000,1256.90
대조어린이공원,어린이공원,서울특별시 은평구 대조 212,37.6010730000,126.9184780000,4176.90
길마어린이공원,어린이공원,서울특별시 은평구 갈현 474-1,37.6068760000,126.9142380000,1596.70
궁말어린이공원,어린이공원,서울특별시 은평구 갈현 327-21,37.6086410000,126.9165130000,1190.00
박석어린이공원,어린이공원,서울특별시 은평구 갈현 416-3,37.6168460000,126.9089510000,856.90
좌월어린이공원,어린이공원,서울특별시 은평구 갈현 513-1,37.5989140000,126.9113120000,1398.30
갈곡리어린이공원,어린이공원,서울특별시 은평구 갈현 436-51,37.5959460000,126.9119540000,1738.70
새락골어린이공원,어린이공원,서울특별시 은평구 신사 5-21,37.5829940000,126.9065590000,994.00
호연어린이공원,어린이공원,서울특별시 은평구 녹번 95-44,37.6040980000,126.9166510000,528.00
물굽이공원,수변공원,서울특별시 강남구 세곡동 537,37.46520915,127.093755,3713.3
쉼표소공원,소공원,서울특별시 강남구 세곡동 549,37.467518,127.099851,1199.2
역삼미소공원,소공원,서울특별시 강남구 역삼동 711-5,37.50142477,127.0439883,576
도곡햇살소공원,소공원,서울특별시 강남구 도곡동 538-4,37.49575164,127.0524907,558.5
도담공원,어린이공원,서울특별시 강남구 세곡동 548,37.46732499,127.0986125,4282.7
행복공원,어린이공원,서울특별시 강남구 세곡동 546,37.46728874,127.0971653,2483.5
대치에스케이뷰1 소공원,소공원,서울특별시 강남구 대치동 1029-2,37.49576505,127.0595115,302
대치에스케이뷰2 소공원,소공원,서울특별시 강남구 대치동 1029-3,37.49605146,127.0614886,481
래미안대치팰리스소공원1,소공원,서울특별시 강남구 대치동 1027-1,37.4943606,127.0598416,3845
래미안대치팰리스소공원2,소공원,서울특별시 강남구 대치동 1028-1,37.4949289,127.061663,990
방죽소공원,소공원,서울특별시 강남구 율현동  354,37.4724532,127.1065987,5704
솔밭소공원,소공원,서울특별시 강남구 율현동  431,37.4738142,127.1082681,692
대치제2지구소공원,소공원,서울특별시 강남구 대치동 977,37.50195628,127.0648309,595.5
행당4구역,소공원,서울특별시 성동구 행당동 323-24,37.5555693,127.0320798,1235
도장골,소공원,서울특별시 성동구 행당동 346-2,37.5548088817,127.0273997152,678.3
도선,어린이공원,서울특별시 성동구 홍익동 370,37.56550468,127.031418,2332.5
살구골,어린이공원,서울특별시 성동구 행당동 376-3,37.55573009,127.0335764,1573.9
금동,어린이공원,서울특별시 성동구 금호동2가 1218,37.5494222880,127.0256914528,2591
논골새싹,어린이공원,서울특별시 성동구 행당동 347-2,37.5575113137,127.0250458,2837.1
꽃재,어린이공원,서울특별시 성동구 하왕십리동 1069,37.5678193398,127.0278897345,2810
전관원,어린이공원,서울특별시 성동구 행당동 90-2,37.5546744736,127.0404901794,4760
동부,소공원,서울특별시 성동구 성수동1가 656-1735,37.5452458330,127.0474356,251
청송,소공원,서울특별시 성동구 성수동2가 277-23,37.5459959331,127.0587894152,798.7
향림,소공원,서울특별시 성동구 성수동2가 289-28,37.5470366590,127.0533154,987.8
장미,소공원,서울특별시 성동구 송정동 107,37.5522684,127.0694221960,485.4
금옥,소공원,서울특별시 성동구 금호동2가 1213,37.5530604673,127.0214355952,1230
금남,소공원,서울특별시 성동구 금호동3가 701,37.5505481318,127.0213924385,834
옥정,소공원,서울특별시 성동구 옥수동 562-1,37.5458337,127.0153489,711.76
매봉,소공원,서울특별시 성동구 옥수동 561-1,37.5472954910,127.0121475,2006.7
왕십리 KCC스위첸,소공원,서울특별시 성동구 하왕십리동 1002-1,37.56067856,127.0268747531,1514.1
뉴타운2구역,기타,서울특별시 성동구 상왕십리동 811-3,37.5678250213,127.0250535959,2517
뉴타운1구역,기타,서울특별시 성동구 하왕십리동 1066-1,37.5678250213,127.0250535959,2452.4
청계꿈나무,어린이공원,서울특별시 성동구 하왕십리동 1068,37.56781934,127.0278905,1705
푸른,어린이공원,서울특별시 성동구 금호동4가 235-3,37.5473327732,127.0235968,1681.8
견우,어린이공원,서울특별시 성동구 상왕십리동 816-3,37.5665904987,127.0240824632,1500
직녀,어린이공원,서울특별시 성동구 하왕십리동 1070-5,37.5667467,127.0278177,1500
트리마제,소공원,서울특별시 성동구 성수동1가 718,37.53923821,127.0446715182,2762.8
하왕1-5구역,소공원,서울특별시 성동구 하왕십리동 1071-2,37.5600753850,127.0241246196,1451.1
잠원,근린공원,서울특별시 서초구 잠원동 62-5,37.5129242322,127.0101419757,2373.5
신동,근린공원,서울특별시 서초구 잠원동 58-14,37.5143620075,127.0145570581,6648.4
명주,근린공원,서울특별시 서초구 잠원동 50-4,37.5171749665,127.0151419225,4952.6
세빛,근린공원,서울특별시 서초구 반포동 2-15번지,37.500124598,126.989923698,3452.2
서리풀,근린공원,서울특별시 서초구 방배동 산23-1,37.4846544467,127.0004196458,465938.3
방배,근린공원,서울특별시 서초구 방배동 산 43-7,37.470535455,126.98959984,74847.6
말죽거리,근린공원,서울특별시 서초구 양재동 산57-34,37.4792943946,127.0293042021,132020.3
청계산,근린공원,서울특별시 서초구 원지동 421,37.4425616196,127.0532997634,19622.8
우면산,근린공원,서울특별시 서초구 우면동 71,37.4732487346,127.0288883929,63411.2
인능산,근린공원,서울특별시 서초구 신원동 156-1,37.4432803862,127.0613337402,49839.4
용허리,근린공원,서울특별시 서초구 서초동 1324-1,37.4942807373,127.0230154033,4641.9
명달,근린공원,서울특별시 서초구 서초동 1313-17,37.4990529249,127.0211214817,5466.4
사평리,근린공원,서울특별시 서초구 잠원동 51-3,37.5198769095,127.0147323334,1913.7
샛말,어린이공원,서울특별시 서초구 우면동 732,37.4619375386,127.0245635437,1644.7
원터,어린이공원,서울특별시 서초구 원지동 419-7,37.4435890073,127.0552646858,553
동산,어린이공원,서울특별시 서초구 양재동 376-3,37.4713608503,127.0450508218,1890.4
잔디,어린이공원,서울특별시 서초구 양재동 205-4,37.4662436679,127.0354768734,1664.3
게리,어린이공원,서울특별시 서초구 양재동 325,37.4696654831,127.0405692854,1057.9
구룡,어린이공원,서울특별시 서초구 양재동 399,37.4716396071,127.0485046841,1651.3
개뜰,어린이공원,서울특별시 서초구 양재동 260,37.4739906676,127.0411987885,1530.4
버들,어린이공원,서울특별시 서초구 양재동 298,37.4737866547,127.0457122882,1487.4
샛별,어린이공원,서울특별시 서초구 양재동 370-4,37.4703105604,127.0446122280,1500.1
두둑재,어린이공원,서울특별시 서초구 양재동 357,37.4679421969,127.0440433356,1703.8
용말,어린이공원,서울특별시 서초구 양재동 218-3,37.4628349239,127.0346811276,1994.5
늘푸른,어린이공원,서울특별시 서초구 잠원동 70-7,37.5083037052,127.0055352085,1600
아름,어린이공원,서울특별시 서초구 잠원동 70-8,37.5074305715,127.0047589171,1100
청룡,어린이공원,서울특별시 서초구 반포동 86-1,37.4958717834,126.9997212849,945.1
서래,어린이공원,서울특별시 서초구 반포동 71-6,37.4982725050,127.0003099480,997.1
미도,어린이공원,서울특별시 서초구 반포동 53-1,37.5017906052,127.0107365324,988.3
새말,어린이공원,서울특별시 서초구 방배동 794-16,37.4933153456,126.9886122727,984.8
너른골,어린이공원,서울특별시 서초구 방배동 144-18,37.4875533380,126.9947018389,1216
효령,어린이공원,서울특별시 서초구 방배동 906-14,37.4831002755,126.9975448699,1432.8
청두,어린이공원,서울특별시 서초구 방배동 463-14,37.4806264371,126.9850072047,1657.9
안산,어린이공원,서울특별시 서초구 방배동 979-44,37.4800989984,126.9924823394,1615.6
남태령,어린이공원,서울특별시 서초구 방배동 2956-4,37.4664255363,126.9883749134,1328
